mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__batch_size,param_clf__epochs,param_clf__layers,param_clf__optimizer,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
3.5143096923828123,0.3825080168181688,0.21413044929504393,0.01819605864650146,16,10,"[128, 64]",adam,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.422002172470093,0.07129389683118664,0.21793007850646973,0.003070005041377426,16,10,"[128, 64]",sgd,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.9529767513275145,0.09124376391027607,0.2168262481689453,0.0027857155897500693,16,10,"[256, 128]",adam,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [256, 128], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.437447214126587,0.04154646630240878,0.21622848510742188,0.003765363775615314,16,10,"[256, 128]",sgd,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [256, 128], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.319452428817749,0.050270609805781095,0.21673483848571778,0.004817794859555258,16,10,"[512, 256]",adam,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [512, 256], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.8529489040374756,0.0436007337389808,0.21062808036804198,0.002244468499117882,16,10,"[512, 256]",sgd,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [512, 256], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
6.888275909423828,0.10523588253541478,0.20652685165405274,0.0033762870304771503,16,20,"[128, 64]",adam,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
5.94755277633667,0.03221502140762052,0.20032896995544433,0.0017296428982129526,16,20,"[128, 64]",sgd,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7.458644580841065,0.3773948132561641,0.21042952537536622,0.009611818108348895,16,20,"[256, 128]",adam,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [256, 128], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
6.120257139205933,0.16224137794582472,0.2185718059539795,0.03864900908024896,16,20,"[256, 128]",sgd,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [256, 128], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7.820340490341186,0.39728718742509833,0.22370152473449706,0.03963672790259812,16,20,"[512, 256]",adam,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [512, 256], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7.611643648147583,0.3113703130161191,0.22693424224853515,0.01641882671534167,16,20,"[512, 256]",sgd,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [512, 256], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.1495300769805907,0.006751910224346277,0.20962944030761718,0.0079196963955748,32,10,"[128, 64]",adam,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.8654301643371582,0.04441297545580985,0.20393176078796388,0.00558560626307482,32,10,"[128, 64]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd'}",0.9613821138211383,0.983739837398374,0.9878048780487805,0.9939024390243902,0.8810975609756098,0.9615853658536585,0.041715715726746816,34,0.9577380967931229,0.9833788433556035,0.9873781667217059,0.9939126802869934,0.8546387527876244,0.95540930798901,0.051859310771549955,34
2.2342462062835695,0.06213260699951814,0.20282254219055176,0.003546190539149999,32,10,"[256, 128]",adam,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [256, 128], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.1316026210784913,0.08629111687557145,0.2069314956665039,0.00531851945211353,32,10,"[256, 128]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [256, 128], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,0.9908536585365854,0.9981707317073172,0.0036585365853658573,31,1.0,1.0,1.0,1.0,0.9904294894889862,0.9980858978977972,0.003828204204405505,31
2.493404483795166,0.07959120248384458,0.2091297149658203,0.0024160458970523594,32,10,"[512, 256]",adam,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [512, 256], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.227599334716797,0.06243614173225307,0.2082273006439209,0.004706061459022327,32,10,"[512, 256]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [512, 256], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.010459566116333,0.2221766050535676,0.2129377841949463,0.004973135881564635,32,20,"[128, 64]",adam,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.351153564453125,0.02314278683368162,0.22576680183410644,0.04459202059055929,32,20,"[128, 64]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.578802108764648,0.30636819187129277,0.22374238967895507,0.015117150233652791,32,20,"[256, 128]",adam,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [256, 128], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.993321990966797,0.1609558598441506,0.21853718757629395,0.009447055007528524,32,20,"[256, 128]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [256, 128], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.604747152328491,0.1754513277915246,0.23261218070983886,0.03733408145860892,32,20,"[512, 256]",adam,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [512, 256], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.415055608749389,0.2626234512931945,0.21432828903198242,0.009603570457939513,32,20,"[512, 256]",sgd,"{'clf__batch_size': 32, 'clf__epochs': 20, 'clf__layers': [512, 256], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.384639024734497,0.04638730113176021,0.20753140449523927,0.012532952705856892,64,10,"[128, 64]",adam,"{'clf__batch_size': 64, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.2329960346221924,0.04013326617370772,0.2127314567565918,0.010523009786801003,64,10,"[128, 64]",sgd,"{'clf__batch_size': 64, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd'}",0.6829268292682927,0.7032520325203252,0.7865853658536586,0.6869918699186992,0.7510162601626016,0.7221544715447155,0.04029109493776867,36,0.6104598444659075,0.6579607117545195,0.7525127416789559,0.644559193296629,0.7002638941937067,0.6731512770779438,0.04901390072874446,36
1.4151175022125244,0.04822251489674932,0.20722661018371583,0.0027845423885745867,64,10,"[256, 128]",adam,"{'clf__batch_size': 64, 'clf__epochs': 10, 'clf__layers': [256, 128], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.2688074111938477,0.00650514449919767,0.22995524406433104,0.03855198079015127,64,10,"[256, 128]",sgd,"{'clf__batch_size': 64, 'clf__epochs': 10, 'clf__layers': [256, 128], 'clf__optimizer': 'sgd'}",0.8201219512195121,0.842479674796748,0.8201219512195121,0.8465447154471545,0.875,0.8408536585365853,0.0203007983563964,35,0.7751030828113938,0.8175226409229548,0.7857535533453306,0.8027071902233134,0.8451923100173115,0.8052557554640607,0.024663412613875793,35
1.5880842208862305,0.062874425920348,0.21483297348022462,0.007193626977607906,64,10,"[512, 256]",adam,"{'clf__batch_size': 64, 'clf__epochs': 10, 'clf__layers': [512, 256], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
1.4400798797607421,0.024952852986290634,0.22903451919555665,0.04633774991583176,64,10,"[512, 256]",sgd,"{'clf__batch_size': 64, 'clf__epochs': 10, 'clf__layers': [512, 256], 'clf__optimizer': 'sgd'}",0.9939024390243902,0.975609756097561,0.9644308943089431,0.9786585365853658,0.9898373983739838,0.9804878048780488,0.010510311767356006,33,0.9938436142297932,0.9762448704135213,0.9550900770412966,0.9793832979856542,0.9897472290007512,0.9788618177342034,0.013528949812752156,32
2.3063982486724854,0.015102886518738118,0.22405295372009276,0.042083203664182604,64,20,"[128, 64]",adam,"{'clf__batch_size': 64, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.0982858657836916,0.034759973812263395,0.2037263870239258,0.0019414339231667262,64,20,"[128, 64]",sgd,"{'clf__batch_size': 64, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd'}",0.9949186991869918,0.9725609756097561,0.9908536585365854,0.9908536585365854,0.9603658536585366,0.981910569105691,0.013272217656353263,32,0.9949516950502827,0.9643851971822988,0.9907849442770061,0.9908797826332347,0.9532744652565905,0.9788552168798826,0.016791435379249504,33
2.39900689125061,0.053341529701630364,0.20102763175964355,0.0014157097279625338,64,20,"[256, 128]",adam,"{'clf__batch_size': 64, 'clf__epochs': 20, 'clf__layers': [256, 128], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.159209632873535,0.027829507478345266,0.2027353286743164,0.0027895966601839016,64,20,"[256, 128]",sgd,"{'clf__batch_size': 64, 'clf__epochs': 20, 'clf__layers': [256, 128], 'clf__optimizer': 'sgd'}",1.0,1.0,0.9928861788617886,1.0,1.0,0.9985772357723578,0.0028455284552845405,30,1.0,1.0,0.9928992078382323,1.0,1.0,0.9985798415676465,0.0028403168647070927,30
2.6173923015594482,0.0530246483034831,0.20622940063476564,0.004582368360822748,64,20,"[512, 256]",adam,"{'clf__batch_size': 64, 'clf__epochs': 20, 'clf__layers': [512, 256], 'clf__optimizer': 'adam'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.412832260131836,0.014596161349805523,0.2049276351928711,0.002944903142550005,64,20,"[512, 256]",sgd,"{'clf__batch_size': 64, 'clf__epochs': 20, 'clf__layers': [512, 256], 'clf__optimizer': 'sgd'}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
