mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__batch_size,param_clf__epochs,param_clf__layers,param_clf__optimizer,param_preproc__n_features_to_select,param_preproc__step,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
4.197614908218384,0.1470164045892631,0.13931946754455565,0.004835157719738094,16,5,"[64, 32]",adam,100,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.9648976802825926,0.07178407400124999,0.1521167278289795,0.0018849146229051933,16,5,"[64, 32]",adam,100,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.3457743644714357,0.08305401805776624,0.15332317352294922,0.006089709863747294,16,5,"[64, 32]",adam,110,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.5688390254974367,0.05737367130127432,0.14841432571411134,0.006875220659941914,16,5,"[64, 32]",adam,110,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.601334476470947,0.05059540135906083,0.15322036743164064,0.0035386556413532326,16,5,"[64, 32]",adam,120,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.2332987785339355,0.06968141384598506,0.15021657943725586,0.0042991329581685556,16,5,"[64, 32]",adam,120,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.884836292266846,0.06355783187718148,0.14801697731018065,0.00776353041489109,16,5,"[64, 32]",sgd,100,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",0.7306910569105691,0.6880081300813008,0.6199186991869918,0.5894308943089431,0.681910569105691,0.6619918699186991,0.050652592313430445,183,0.6761188816752867,0.628089819938304,0.5450488087123605,0.5036834454340496,0.612242724185061,0.5930367359890124,0.061297770442467106,183
2.7816607475280763,0.0753803060412856,0.14982056617736816,0.005642123242256918,16,5,"[64, 32]",sgd,100,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",0.7754065040650406,0.7804878048780488,0.676829268292683,0.733739837398374,0.6849593495934959,0.7302845528455285,0.043543397856165685,169,0.7178390053149049,0.7472297549642377,0.6091176940598371,0.6905226007578934,0.6013548638426809,0.6732127837879108,0.05838044641749967,169
3.1885053634643556,0.12451951169869627,0.1527226448059082,0.0070511292136860235,16,5,"[64, 32]",sgd,110,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",0.7408536585365854,0.6646341463414634,0.7276422764227642,0.766260162601626,0.5884146341463414,0.697560975609756,0.06402471286536345,176,0.680259504098807,0.5798231716300803,0.6605347629043601,0.7125307120780855,0.5141595456594475,0.629461539274156,0.07239472798667447,177
2.4216745376586912,0.045415572947268314,0.1566244602203369,0.002268689458160512,16,5,"[64, 32]",sgd,110,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",0.6341463414634146,0.7073170731707317,0.7916666666666666,0.7184959349593496,0.8302845528455285,0.7363821138211382,0.06854326366598736,168,0.5490579142642656,0.6387080342174454,0.7394396780023261,0.6645701305277992,0.7878312865693285,0.675921408716233,0.08266368522738142,168
2.416385459899902,0.0399704233765817,0.18363304138183595,0.05901196132929457,16,5,"[64, 32]",sgd,120,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",0.7327235772357723,0.681910569105691,0.6026422764227642,0.5558943089430894,0.8445121951219512,0.6835365853658537,0.1011648071062289,179,0.6806549505285123,0.6366514008567467,0.5272815186628367,0.4709774521136585,0.8076132794910552,0.6246357203305618,0.1181964651422267,178
2.044747018814087,0.03716620029992898,0.18244414329528807,0.05699174721878693,16,5,"[64, 32]",sgd,120,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",0.8292682926829268,0.8211382113821138,0.6646341463414634,0.665650406504065,0.842479674796748,0.7646341463414634,0.0815205364213068,166,0.780227637544829,0.7819478771938083,0.6023503140730335,0.5916328103576216,0.8060743669040843,0.7124466012146754,0.09477132399659177,166
4.556112432479859,0.09135822384661449,0.1545163631439209,0.003243111479840096,16,5,"[128, 64]",adam,100,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.3901881694793703,0.11070709242685006,0.1514193058013916,0.003513796804745036,16,5,"[128, 64]",adam,100,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.7696982860565185,0.11170856775976382,0.1566232204437256,0.003911092339941505,16,5,"[128, 64]",adam,110,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.010067176818848,0.0729996312350459,0.15961790084838867,0.00619835664091187,16,5,"[128, 64]",adam,110,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.9246754169464113,0.07432929414556669,0.15231752395629883,0.0036155856939492515,16,5,"[128, 64]",adam,120,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
2.5267554759979247,0.05874006295375943,0.15581583976745605,0.005498029942900919,16,5,"[128, 64]",adam,120,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.229377937316895,0.17301732149584012,0.15562186241149903,0.002781514444304454,16,5,"[128, 64]",sgd,100,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",0.9817073170731707,0.9928861788617886,0.9888211382113821,0.983739837398374,0.9776422764227642,0.984959349593496,0.005354447102568898,145,0.9810756892895016,0.9928690959293813,0.988786878889447,0.9831717315584998,0.9730991429372422,0.9838005077208143,0.006774103523049029,145
3.073756217956543,0.058831675629135924,0.18098177909851074,0.0564480631820163,16,5,"[128, 64]",sgd,100,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",0.983739837398374,0.9939024390243902,0.9898373983739838,0.9705284552845529,0.948170731707317,0.9772357723577235,0.01654476538615345,151,0.9827467054285056,0.9940450720296676,0.9897149174124081,0.9664670961653276,0.9419151923826115,0.9749777966837041,0.019008774216452595,151
3.4640649795532226,0.10443396236226281,0.15542120933532716,0.005203237527442806,16,5,"[128, 64]",sgd,110,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",0.9857723577235772,0.9684959349593496,0.991869918699187,0.9796747967479674,0.9989837398373984,0.9849593495934957,0.01043140440679378,146,0.9854279628514709,0.9627947994404261,0.9918447006800152,0.9788749929277439,0.998983298560732,0.9835851508920775,0.012354297809061845,146
2.6913410663604735,0.0580729586366372,0.15422019958496094,0.00262877735091965,16,5,"[128, 64]",sgd,110,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",0.9817073170731707,0.9867886178861789,0.9786585365853658,0.991869918699187,0.9766260162601627,0.983130081300813,0.005551422879572202,147,0.9815867050969109,0.9870205140744294,0.9782272484183506,0.9917025150184785,0.976228710192709,0.9829531385601757,0.005701127027077615,147
2.7185081958770754,0.0726622133409048,0.15142035484313965,0.004404964891077317,16,5,"[128, 64]",sgd,120,1,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",0.9654471544715447,0.9563008130081301,0.9552845528455285,0.9878048780487805,0.9623983739837398,0.9654471544715447,0.011799126238780473,159,0.9569526819199572,0.9466755411286453,0.9519365959189448,0.9871152635380278,0.9516320358913082,0.9588624236793766,0.014495763365236052,159
2.2973400115966798,0.04525772284200163,0.1550234317779541,0.011450778550024906,16,5,"[128, 64]",sgd,120,2,"{'clf__batch_size': 16, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",0.9847560975609756,0.9766260162601627,0.9959349593495935,0.9552845528455285,0.9522357723577236,0.9729674796747968,0.016866245069694908,156,0.9845699114170382,0.9709324164699455,0.9959345453841479,0.9443644700356421,0.9463806779854486,0.9684364042584445,0.02043810643979383,156
5.500527858734131,0.06668270853234291,0.18299493789672852,0.05767740085107963,16,10,"[64, 32]",adam,100,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.34072437286377,0.09002146527181007,0.15151710510253907,0.008017181036734657,16,10,"[64, 32]",adam,100,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.739895868301391,0.05395081406516906,0.14831671714782715,0.002018144289224656,16,10,"[64, 32]",adam,110,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.9957415580749513,0.11326515568394917,0.149521541595459,0.0034927367936215996,16,10,"[64, 32]",adam,110,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.983674097061157,0.04484927894844634,0.15301623344421386,0.005881013675682697,16,10,"[64, 32]",adam,120,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.590901279449463,0.08639629988398861,0.15462098121643067,0.0034988901332681055,16,10,"[64, 32]",adam,120,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
5.134504079818726,0.10486565848477065,0.15222516059875488,0.002644362091224683,16,10,"[64, 32]",sgd,100,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.9395254135131834,0.06332064800174447,0.1518218994140625,0.007761841144336879,16,10,"[64, 32]",sgd,100,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,0.9979674796747967,1.0,1.0,1.0,0.9995934959349594,0.0008130081300813163,143,1.0,0.9979520817935452,1.0,1.0,1.0,0.999590416358709,0.0008191672825819117,144
4.227348852157593,0.09212754355849692,0.14892077445983887,0.005079290063725074,16,10,"[64, 32]",sgd,110,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.4858283519744875,0.06769088146804329,0.15062055587768555,0.002246850995127808,16,10,"[64, 32]",sgd,110,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,0.9989837398373984,1.0,1.0,1.0,0.9997967479674796,0.00040650406504063593,138,1.0,0.9989802654436801,1.0,1.0,1.0,0.999796053088736,0.0004078938225279494,141
3.4549287796020507,0.04673896352627953,0.17975397109985353,0.05781976966951849,16,10,"[64, 32]",sgd,120,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,0.9979674796747967,1.0,1.0,0.9995934959349594,0.0008130081300813163,143,1.0,1.0,0.9979759485094852,1.0,1.0,0.9995951897018971,0.0008096205962059066,143
3.0507426261901855,0.020416406299866345,0.17825703620910643,0.05992720617660369,16,10,"[64, 32]",sgd,120,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",0.9989837398373984,1.0,1.0,1.0,1.0,0.9997967479674796,0.00040650406504063593,138,0.9989798122618907,1.0,1.0,1.0,1.0,0.9997959624523782,0.00040807509524372066,142
6.102231884002686,0.11022169817844842,0.15352377891540528,0.0029300754850245855,16,10,"[128, 64]",adam,100,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.886419677734375,0.11849959024747363,0.15341858863830565,0.0020373970496299606,16,10,"[128, 64]",adam,100,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
5.126518821716308,0.05194242567135313,0.1480165481567383,0.004073819328941856,16,10,"[128, 64]",adam,110,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.3325948238372805,0.11758737670358779,0.14721226692199707,0.004235004422989743,16,10,"[128, 64]",adam,110,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.386946058273315,0.13685706263236783,0.14941606521606446,0.005793178765994364,16,10,"[128, 64]",adam,120,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.998757076263428,0.05051078337550088,0.17500729560852052,0.05680949398328417,16,10,"[128, 64]",adam,120,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
5.5123497486114506,0.08625237615010035,0.14361319541931153,0.002287213983104933,16,10,"[128, 64]",sgd,100,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.434542942047119,0.1431586999220822,0.14569754600524903,0.004690642884750753,16,10,"[128, 64]",sgd,100,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.7769224643707275,0.06157043292853324,0.1513193130493164,0.003237863621221456,16,10,"[128, 64]",sgd,110,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.916598510742188,0.5947935031507069,0.17192940711975097,0.0175909781819718,16,10,"[128, 64]",sgd,110,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
4.377367162704468,0.07439304223693677,0.1773240089416504,0.014102234892141402,16,10,"[128, 64]",sgd,120,1,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3.9003580093383787,0.185700393875951,0.18512215614318847,0.06392454282659558,16,10,"[128, 64]",sgd,120,2,"{'clf__batch_size': 16, 'clf__epochs': 10, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8.214896726608277,0.15932955466704896,0.1755201816558838,0.061582347789324365,16,20,"[64, 32]",adam,100,1,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8.095993995666504,0.6980652984086999,0.17659053802490235,0.014560046549872864,16,20,"[64, 32]",adam,100,2,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8.28697853088379,0.6212418811116751,0.16022849082946777,0.012419110014041543,16,20,"[64, 32]",adam,110,1,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7.24320125579834,0.28097157134902434,0.15797510147094726,0.00653031055762935,16,20,"[64, 32]",adam,110,2,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 110, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7.027489042282104,0.14507757299205598,0.16302118301391602,0.01434740968832266,16,20,"[64, 32]",adam,120,1,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
6.74680461883545,0.07275640528207415,0.1568234920501709,0.005890414592854081,16,20,"[64, 32]",adam,120,2,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__n_features_to_select': 120, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
8.552270650863647,0.6576255997382711,0.17383546829223634,0.012674388816660151,16,20,"[64, 32]",sgd,100,1,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 1}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
7.409480857849121,0.7752245048789872,0.17029123306274413,0.01508414493206463,16,20,"[64, 32]",sgd,100,2,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__n_features_to_select': 100, 'preproc__step': 2}",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
