mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__batch_size,param_clf__epochs,param_clf__layers,param_clf__optimizer,param_preproc__k,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
6.265298843383789,0.20551723097357544,0.17954421043395996,0.05600826660813075,16,20,"[64, 32]",adam,120,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,6,0.997932528928464,0.9968888137708668,0.9989824113927414,0.9989833638624955,0.9979639448568399,0.9981502125622816,0.0007822921086105916,13
4.999444770812988,0.20875673677985931,0.15262207984924317,0.009527706352449506,16,20,"[64, 32]",sgd,80,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 80}",0.7530487804878049,0.7428861788617886,0.7439024390243902,0.7367886178861789,0.7479674796747967,0.7449186991869919,0.005415818127835039,120,0.7432440833251454,0.7298056830515463,0.7255692088117813,0.7283055312080595,0.7385028639607486,0.7330854740714562,0.006672999049110687,118
5.459615468978882,0.13336994227601445,0.15542101860046387,0.0038420238847926185,16,20,"[64, 32]",sgd,90,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 90}",0.8617886178861789,0.8709349593495935,0.834349593495935,0.8790650406504065,0.8861788617886179,0.8664634146341463,0.018003587307137036,91,0.8563542803392474,0.8646618942098332,0.8198355558392518,0.8800266815688206,0.883343547055256,0.8608443918024818,0.02276238687137062,88
4.869986581802368,0.11226935970085059,0.1440214157104492,0.0028051692792329577,16,20,"[64, 32]",sgd,100,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 100}",0.9237804878048781,0.9126016260162602,0.8882113821138211,0.8963414634146342,0.9227642276422764,0.908739837398374,0.014233448292692361,62,0.9163980856171382,0.8976056793842088,0.8734089359498592,0.8883188541745388,0.9106228198429415,0.8972708749937371,0.015451650547104177,62
5.217940759658814,0.3363715581634941,0.15832581520080566,0.018049323788264193,16,20,"[64, 32]",sgd,110,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 110}",0.948170731707317,0.9359756097560976,0.9441056910569106,0.9441056910569106,0.9715447154471545,0.9487804878048781,0.012052005756401292,39,0.9401152623375113,0.9239549508858452,0.932648210884181,0.9341690924173236,0.9644832436566247,0.9390741520362973,0.01371603747890379,44
4.730386877059937,0.020377082932465,0.1456240177154541,0.004950624294791923,16,20,"[64, 32]",sgd,120,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9989837398373984,0.9983739837398374,0.0008130081300813218,2,0.997932528928464,0.9968888137708668,0.9989824113927414,0.9989833638624955,0.998983298560732,0.9983540833030599,0.0008380244559639145,4
6.787175559997559,0.020189748418047486,0.14331355094909667,0.0013261408092455729,16,20,"[128, 64]",adam,80,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__k': 80}",0.7571138211382114,0.7367886178861789,0.7428861788617886,0.7439024390243902,0.7560975609756098,0.7473577235772357,0.007939847554725436,115,0.7442247113132433,0.7282764624937302,0.7252287006856982,0.7304286212467506,0.7405233526285868,0.7337363696736019,0.007337583603026014,113
6.681633710861206,0.08180246991563755,0.14191694259643556,0.002988764737954506,16,20,"[128, 64]",adam,90,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__k': 90}",0.8638211382113821,0.8709349593495935,0.834349593495935,0.8790650406504065,0.8861788617886179,0.866869918699187,0.017916179569950424,86,0.8576295872099632,0.8646618942098332,0.8198355558392518,0.8800266815688206,0.883343547055256,0.8610994531766248,0.022717745779467814,82
6.7704578876495365,0.04595594887632671,0.14381957054138184,0.0025808532550356035,16,20,"[128, 64]",adam,100,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__k': 100}",0.9227642276422764,0.9126016260162602,0.8963414634146342,0.8963414634146342,0.9237804878048781,0.9103658536585367,0.01209989924076196,54,0.9153577691305212,0.8976056793842088,0.8786339024901243,0.8881366773981431,0.9116399279489412,0.8982747912703877,0.013852426406140778,54
6.7238726139068605,0.20253301244035837,0.14512524604797364,0.0024714026400211265,16,20,"[128, 64]",adam,110,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__k': 110}",0.948170731707317,0.9451219512195121,0.9522357723577236,0.9441056910569106,0.9715447154471545,0.9522357723577235,0.010060462333954962,27,0.9401152623375113,0.9317882610565537,0.9401036550959199,0.9341690924173236,0.9644832436566247,0.9421319029127867,0.0116461181455479,27
6.743611288070679,0.07904510757519169,0.17105722427368164,0.05784077708264684,16,20,"[128, 64]",adam,120,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,6,0.997932528928464,0.9968888137708668,0.9989824113927414,0.9989833638624955,0.9979639448568399,0.9981502125622816,0.0007822921086105916,13
5.7986366748809814,0.023369896679206335,0.14121761322021484,0.00265358454279749,16,20,"[128, 64]",sgd,80,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__k': 80}",0.7530487804878049,0.7428861788617886,0.7439024390243902,0.7367886178861789,0.7479674796747967,0.7449186991869919,0.005415818127835039,120,0.7432440833251454,0.7298056830515463,0.7255692088117813,0.7283055312080595,0.7385028639607486,0.7330854740714562,0.006672999049110687,118
5.746349716186524,0.06376174378446663,0.14081358909606934,0.0021833860183450788,16,20,"[128, 64]",sgd,90,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__k': 90}",0.8638211382113821,0.8709349593495935,0.834349593495935,0.8790650406504065,0.8861788617886179,0.866869918699187,0.017916179569950424,86,0.8576295872099632,0.8646618942098332,0.8198355558392518,0.8800266815688206,0.883343547055256,0.8610994531766248,0.022717745779467814,82
5.687734842300415,0.0496746382506854,0.14091672897338867,0.0011561084869212439,16,20,"[128, 64]",sgd,100,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__k': 100}",0.9227642276422764,0.9095528455284553,0.8882113821138211,0.8963414634146342,0.9217479674796748,0.9077235772357725,0.013685972251652377,63,0.9153577691305212,0.8956005058571495,0.8734089359498592,0.8881366773981431,0.9098857868324542,0.8964779350336254,0.015091347222920137,63
5.645476293563843,0.04239133712325279,0.1688680648803711,0.05473676777611331,16,20,"[128, 64]",sgd,110,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__k': 110}",0.948170731707317,0.9359756097560976,0.9441056910569106,0.9441056910569106,0.967479674796748,0.9479674796747968,0.010529946217063924,45,0.9401152623375113,0.9239549508858452,0.932648210884181,0.9341690924173236,0.960401723410612,0.9382578479870947,0.012219329137608485,45
5.697117519378662,0.042061105255264,0.13952178955078126,0.001861902152989953,16,20,"[128, 64]",sgd,120,"{'clf__batch_size': 16, 'clf__epochs': 20, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,6,0.997932528928464,0.9968888137708668,0.9989824113927414,0.9989833638624955,0.9979639448568399,0.9981502125622816,0.0007822921086105916,13
1.1038224697113037,0.05822239964249888,0.13541641235351562,0.0007335474230810798,32,5,"[64, 32]",adam,80,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 80}",0.7621951219512195,0.7367886178861789,0.7408536585365854,0.75,0.7520325203252033,0.7483739837398373,0.008919962706297437,109,0.7457377511189661,0.7282764624937302,0.7245815246775144,0.7326807181455477,0.7394113963379977,0.7341375705547513,0.007618010855432633,107
1.1098496437072753,0.0478647380348883,0.13741655349731446,0.0013585477959362504,32,5,"[64, 32]",adam,90,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 90}",0.8729674796747967,0.8709349593495935,0.8313008130081301,0.8932926829268293,0.8861788617886179,0.8709349593495936,0.021481345675797327,75,0.8617693402566381,0.8646618942098332,0.8184601813754926,0.8882971246487122,0.883343547055256,0.8633064175091866,0.02466336077141493,73
1.1062114715576172,0.04428569529029336,0.1443234920501709,0.010158660704538306,32,5,"[64, 32]",adam,100,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 100}",0.9237804878048781,0.9126016260162602,0.8892276422764228,0.9105691056910569,0.9227642276422764,0.9117886178861788,0.012453230635805182,49,0.9163980856171382,0.8976056793842088,0.8739976847903677,0.897679805872291,0.9109028949384539,0.8993168301204919,0.014647001008992648,49
1.1256274700164794,0.04986608430183464,0.14062066078186036,0.003979889507585727,32,5,"[64, 32]",adam,110,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 110}",0.948170731707317,0.9359756097560976,0.9400406504065041,0.9512195121951219,0.9715447154471545,0.9493902439024391,0.012353310080506285,38,0.9401152623375113,0.9239549508858452,0.9294824920797936,0.9400192541447473,0.9644832436566247,0.9396110406209045,0.013905020697665324,38
1.1103875637054443,0.005771084872592527,0.16772150993347168,0.05391168795936771,32,5,"[64, 32]",adam,120,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,6,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.9979639448568399,0.9981505665065462,0.0007826688624870652,6
0.9560528755187988,0.005183318350382659,0.1656203269958496,0.057252851874496025,32,5,"[64, 32]",sgd,80,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 80}",0.19715447154471544,0.3313008130081301,0.2347560975609756,0.25,0.2774390243902439,0.258130081300813,0.04484920865471535,170,0.15016076891413868,0.2699207526215782,0.13935361358956402,0.1686395022015111,0.19851334253521452,0.1853175959724013,0.046815960567909175,173
1.0103414535522461,0.057230522316986145,0.13872318267822265,0.0012891044838318553,32,5,"[64, 32]",sgd,90,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 90}",0.34552845528455284,0.27540650406504064,0.2540650406504065,0.2926829268292683,0.3699186991869919,0.307520325203252,0.04346743234497008,164,0.2739420827854183,0.17064862952756815,0.20759199058630204,0.21839468394052858,0.2761938958364665,0.2293542565352567,0.04055141218907188,165
0.9839156627655029,0.00908425898953701,0.143621826171875,0.008837549212786868,32,5,"[64, 32]",sgd,100,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 100}",0.2804878048780488,0.3485772357723577,0.27439024390243905,0.2804878048780488,0.3130081300813008,0.29939024390243907,0.028087048244105187,167,0.18164992077858294,0.26085913590054494,0.22306162451403436,0.22064432245953963,0.2589249309657973,0.22902798692369983,0.029180862804737546,166
1.0025568008422852,0.04778794985912041,0.14172077178955078,0.003043781798719356,32,5,"[64, 32]",sgd,110,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 110}",0.3130081300813008,0.31910569105691056,0.3434959349593496,0.34247967479674796,0.20121951219512196,0.30386178861788615,0.05275163641466125,165,0.2394103307064997,0.22114984109369085,0.27364758493661223,0.2905722494913798,0.132385562353956,0.23143311371642775,0.05524363868944496,164
1.0092407703399657,0.03728036466034309,0.14172215461730958,0.00335843945995124,32,5,"[64, 32]",sgd,120,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 120}",0.2815040650406504,0.3201219512195122,0.3313008130081301,0.44308943089430897,0.27235772357723576,0.3296747967479675,0.060930199893311804,163,0.2165459882598728,0.24897642759479496,0.2727826058269907,0.3771838720697076,0.2224511723469835,0.2675880132196699,0.058356233437171445,163
1.227717638015747,0.04060181634757607,0.14152073860168457,0.001298295240911117,32,5,"[128, 64]",adam,80,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__k': 80}",0.7621951219512195,0.7367886178861789,0.7408536585365854,0.75,0.7479674796747967,0.7475609756097561,0.008732744332902777,114,0.7457377511189661,0.7282764624937302,0.7245815246775144,0.7326807181455477,0.7385028639607486,0.7339558640793015,0.007499972118344898,109
1.2450552940368653,0.03671299798368161,0.14351539611816405,0.0015210739672459805,32,5,"[128, 64]",adam,90,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__k': 90}",0.8729674796747967,0.8709349593495935,0.8313008130081301,0.8932926829268293,0.8861788617886179,0.8709349593495936,0.021481345675797327,75,0.8617693402566381,0.8646618942098332,0.8184601813754926,0.8882971246487122,0.883343547055256,0.8633064175091866,0.02466336077141493,73
1.2803836822509767,0.05318671296499521,0.14801983833312987,0.006228954329273838,32,5,"[128, 64]",adam,100,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__k': 100}",0.9237804878048781,0.9126016260162602,0.8892276422764228,0.9105691056910569,0.9166666666666666,0.9105691056910569,0.011587148629056267,53,0.9163980856171382,0.8976056793842088,0.8739976847903677,0.897679805872291,0.9069538313730788,0.8985270174074168,0.014097099434596335,53
1.247559118270874,0.04177307502809529,0.14261832237243652,0.00037830826708383156,32,5,"[128, 64]",adam,110,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__k': 110}",0.9563008130081301,0.9359756097560976,0.9522357723577236,0.9512195121951219,0.9715447154471545,0.9534552845528456,0.011378483741689748,26,0.9466850966958287,0.9239549508858452,0.9401036550959199,0.9400192541447473,0.9644832436566247,0.9430492400957933,0.013077347805651654,26
1.2483458995819092,0.034325042381716964,0.14391732215881348,0.0007351826223382027,32,5,"[128, 64]",adam,120,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'adam', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,6,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.9979639448568399,0.9981505665065462,0.0007826688624870652,6
1.0941657066345214,0.035763430029680576,0.14339885711669922,0.0007784830447598167,32,5,"[128, 64]",sgd,80,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__k': 80}",0.5416666666666666,0.556910569105691,0.5050813008130082,0.4878048780487805,0.5487804878048781,0.5280487804878049,0.02681540661865368,148,0.4835222157843048,0.4928687429114303,0.46438614480641,0.42558588160113514,0.4909938505355368,0.4714713671277634,0.02505943399015438,146
1.0980804920196534,0.023301751833902908,0.143599796295166,0.0006671563864139861,32,5,"[128, 64]",sgd,90,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__k': 90}",0.5813008130081301,0.551829268292683,0.5010162601626016,0.5802845528455285,0.5132113821138211,0.545528455284553,0.03332589645375543,145,0.5415666880907989,0.49989604448825736,0.41990167774037823,0.5146904275801372,0.4536019252995438,0.4859313526398231,0.04364057149044615,145
1.098987913131714,0.03637235934561351,0.14231791496276855,0.002017121383531698,32,5,"[128, 64]",sgd,100,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__k': 100}",0.4684959349593496,0.5772357723577236,0.5030487804878049,0.45223577235772355,0.5426829268292683,0.508739837398374,0.04623525841707441,152,0.40111026921369763,0.5390421151735062,0.4753920294113666,0.35503744641613794,0.4682722004600937,0.4477708121349604,0.0637030183094809,152
1.1184820175170898,0.04135310923771221,0.14221925735473634,0.001288248716139133,32,5,"[128, 64]",sgd,110,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__k': 110}",0.592479674796748,0.5640243902439024,0.6443089430894309,0.5355691056910569,0.6402439024390244,0.5953252032520325,0.04236915252394363,139,0.5334502166806027,0.5397283332997859,0.5687877453301479,0.4754339934420239,0.5802962708134816,0.5395393119132084,0.03650535638032317,137
1.108378028869629,0.042846327666975985,0.14351949691772461,0.0008386284045519564,32,5,"[128, 64]",sgd,120,"{'clf__batch_size': 32, 'clf__epochs': 5, 'clf__layers': [128, 64], 'clf__optimizer': 'sgd', 'preproc__k': 120}",0.600609756097561,0.5630081300813008,0.5691056910569106,0.6026422764227642,0.6463414634146342,0.5963414634146342,0.02970123557707121,138,0.5346102526191167,0.4987042853416027,0.5084307827655468,0.5439731978592742,0.5964549989715319,0.5364347035114144,0.03426484325842046,138
1.8713212490081788,0.04905465763443062,0.1412217617034912,0.002380998144677028,32,10,"[64, 32]",adam,80,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 80}",0.7682926829268293,0.7469512195121951,0.7357723577235772,0.7357723577235772,0.7560975609756098,0.7485772357723578,0.012456547517109427,106,0.7479526094313854,0.7310621834543882,0.7231663393392203,0.7280486546914594,0.7405233526285868,0.7341506279090081,0.008927860616932818,105
1.8601983070373536,0.04461250311011429,0.14061946868896485,0.0023558189791419897,32,10,"[64, 32]",adam,90,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 90}",0.8638211382113821,0.8709349593495935,0.8302845528455285,0.8790650406504065,0.8861788617886179,0.8660569105691056,0.01940391704855711,93,0.8576295872099632,0.8646618942098332,0.8180317053574894,0.8800266815688206,0.883343547055256,0.8607386830802725,0.023374989924848807,89
1.8171498775482178,0.014879604844149824,0.16701192855834962,0.05551374117746175,32,10,"[64, 32]",adam,100,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 100}",0.9237804878048781,0.9126016260162602,0.8841463414634146,0.8963414634146342,0.915650406504065,0.9065040650406505,0.01430004804824217,65,0.9163980856171382,0.8976056793842088,0.8712530814822657,0.8883188541745388,0.9059367232670791,0.8959024847850461,0.015419215308472279,65
1.9034004211425781,0.0540241445037429,0.14662203788757325,0.010465680619166251,32,10,"[64, 32]",adam,110,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 110}",0.948170731707317,0.9400406504065041,0.9400406504065041,0.9441056910569106,0.9715447154471545,0.9487804878048781,0.011774592160943283,39,0.9401152623375113,0.9272288948356021,0.9294824920797936,0.9341690924173236,0.9644832436566247,0.939095797065371,0.013439294429623709,39
1.8704456329345702,0.018844572975662263,0.14111695289611817,0.00355976993309871,32,10,"[64, 32]",adam,120,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'adam', 'preproc__k': 120}",0.9979674796747967,0.9969512195121951,0.9989837398373984,0.9989837398373984,0.9979674796747967,0.9981707317073172,0.0007604994688565126,6,0.997932528928464,0.9968888137708668,0.9989841811140647,0.9989833638624955,0.9979639448568399,0.9981505665065462,0.0007826688624870652,6
1.6092670440673829,0.053633628370385794,0.1371152877807617,0.0008624346790140615,32,10,"[64, 32]",sgd,80,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 80}",0.4166666666666667,0.39939024390243905,0.43902439024390244,0.37601626016260165,0.31402439024390244,0.38902439024390245,0.042815319258682975,160,0.34518625782793644,0.3253499810090358,0.35460807217075385,0.3470505818792185,0.24622659265123617,0.32368429710763613,0.03991758491069495,160
1.6113834381103516,0.03051595624771342,0.1388176441192627,0.0012892195162210024,32,10,"[64, 32]",sgd,90,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 90}",0.5121951219512195,0.42073170731707316,0.4369918699186992,0.4563008130081301,0.45528455284552843,0.45630081300813,0.030864876866224748,155,0.4273177938478505,0.3138730111965711,0.4010243484787322,0.38089343410372234,0.39250918742847435,0.3831235550110701,0.03784777538211236,156
1.622004747390747,0.04055465716402408,0.13721723556518556,0.0008722128945567171,32,10,"[64, 32]",sgd,100,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 100}",0.6290650406504065,0.5965447154471545,0.4420731707317073,0.47865853658536583,0.556910569105691,0.540650406504065,0.07037922639504383,146,0.5621309357057447,0.5432441712521044,0.34393253978770394,0.409680646480336,0.46829079417480524,0.4654558174801389,0.08158911726513106,147
1.6556504249572754,0.04795114921409192,0.1393674850463867,0.0024155539819333645,32,10,"[64, 32]",sgd,110,"{'clf__batch_size': 32, 'clf__epochs': 10, 'clf__layers': [64, 32], 'clf__optimizer': 'sgd', 'preproc__k': 110}",0.5172764227642277,0.45223577235772355,0.4573170731707317,0.5782520325203252,0.693089430894309,0.5396341463414634,0.08939162108841259,147,0.43782473293812757,0.36259033030066073,0.38001569368777877,0.5086380102712894,0.632181363749149,0.46425002618940114,0.09828493264896794,148
