mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
0.02056584358215332,0.0014976934009777872,0.006588554382324219,0.000488540382281226,5,sqrt,1,2,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}",0.6646341463414634,0.6565040650406504,0.6666666666666666,0.6585365853658537,0.7804878048780488,0.6853658536585365,0.04770840883028749,211,0.658116596709457,0.6583965815210505,0.6531636620714034,0.6232645403377112,0.7605321507760532,0.670694706283135,0.04677002736559715,210
0.07010316848754883,0.001386399506900171,0.009043645858764649,0.0006272956272577849,5,sqrt,1,2,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.975609756097561,0.9766260162601627,0.9634146341463414,0.9512195121951219,1.0,0.9733739837398374,0.01621436640258468,181,0.9755479399373135,0.9778893648263024,0.9586786852303,0.9349593495934959,1.0,0.9694150679174823,0.02166716564865006,182
0.15030736923217775,0.01575378512254631,0.01202535629272461,0.0020853315987239005,5,sqrt,1,2,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.9928861788617886,1.0,0.9898373983739838,1.0,1.0,0.9965447154471544,0.004340275712207836,142,0.9929902480610483,1.0,0.9898703067788791,1.0,1.0,0.9965721109679855,0.004312660221270221,142
0.020730113983154295,0.0014819546208085916,0.007602977752685547,0.000502549795344025,5,sqrt,1,5,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 10}",0.7754065040650406,0.6321138211382114,0.6747967479674797,0.6341463414634146,0.6341463414634146,0.6701219512195122,0.05502689840330965,213,0.7569112291759477,0.621111927417588,0.6293963888505606,0.6126255380200861,0.612625538020086,0.6465341242968536,0.05553859882723685,213
0.07374258041381836,0.0027390521339910536,0.009587669372558593,0.00048644961908406837,5,sqrt,1,5,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9796747967479674,0.9654471544715447,0.9949186991869918,1.0,0.9512195121951219,0.9782520325203251,0.018152124846964317,179,0.9803478312788555,0.9631964910802214,0.9949350218190207,1.0,0.9349593495934959,0.9746877387543187,0.023635115259627287,179
0.1340158462524414,0.004380559458011047,0.010778045654296875,0.0007317510403685046,5,sqrt,1,5,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.9959349593495935,0.9898373983739838,0.9979674796747967,1.0,1.0,0.9967479674796749,0.0037697636160551502,139,0.996002936617995,0.9898193761879097,0.9979665971214641,1.0,1.0,0.9967577819854737,0.003773498532685834,139
0.018442249298095702,0.0007873704554062529,0.006879949569702148,0.0006917208549161801,5,sqrt,1,10,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 10}",0.6808943089430894,0.6920731707317073,0.6869918699186992,0.5853658536585366,0.7560975609756098,0.6802845528455285,0.05466535113500567,212,0.6507400734853604,0.6692293101930896,0.6463799155059238,0.5475848876135819,0.7203252032520324,0.6468518780099977,0.056157555481435764,212
0.07025327682495117,0.0013599792213198417,0.00896906852722168,3.291661853212802e-05,5,sqrt,1,10,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 50}",0.9806910569105691,0.9786585365853658,0.9928861788617886,1.0,0.9512195121951219,0.9806910569105691,0.016698858460523377,174,0.9809638544312642,0.978607577242497,0.9928244468519115,1.0,0.9390243902439024,0.9782840537539151,0.021126346256958486,174
0.13113102912902833,0.0020730766861659635,0.011139917373657226,0.0004271002609990281,5,sqrt,1,10,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",0.9928861788617886,0.9928861788617886,0.9979674796747967,1.0,1.0,0.9967479674796749,0.0032393043598595815,139,0.9928740724420902,0.9928269035785727,0.9979670383981304,1.0,1.0,0.9967336028837586,0.0032563273208139976,140
0.019558191299438477,0.001463888623426382,0.006509113311767578,0.0004472711803005906,5,sqrt,2,2,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}",0.8099593495934959,0.7042682926829268,0.681910569105691,0.8048780487804879,0.8048780487804879,0.7611788617886178,0.05607325383600008,205,0.794661222789654,0.6999693613558684,0.6699237591954625,0.7728222996515679,0.7723577235772358,0.7419468733139578,0.0481795701172766,204
0.06848173141479492,0.0015361694993909904,0.008984899520874024,0.000603048219040743,5,sqrt,2,2,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.9776422764227642,0.983739837398374,0.967479674796748,1.0,1.0,0.9857723577235772,0.012725590115852446,172,0.9777691137864754,0.9840131188117862,0.9594420152503781,1.0,1.0,0.984244849569728,0.015189594948600815,172
0.13391332626342772,0.0016361194464010536,0.010810422897338866,0.000710110586864543,5,sqrt,2,2,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.9735772357723578,0.9928861788617886,0.9939024390243902,1.0,1.0,0.9920731707317074,0.009713661093779268,160,0.9681355194822852,0.9927925869031257,0.9939251565340381,1.0,1.0,0.9909706525838897,0.011802966335160696,162
0.018366336822509766,0.0005672254691925402,0.0063934803009033205,0.0004820104445358509,5,sqrt,2,5,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 10}",0.5741869918699187,0.6707317073170732,0.7327235772357723,0.6341463414634146,0.7317073170731707,0.6686991869918699,0.06033196880958064,214,0.5524579389181317,0.6687760961650532,0.693293392384241,0.5967479674796748,0.6995565410199557,0.6421663871934113,0.05783790378086793,214
0.06911988258361816,0.0010996297073472183,0.008500099182128906,0.0004955780078284037,5,sqrt,2,5,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9898373983739838,0.9817073170731707,0.9817073170731707,0.9512195121951219,0.9512195121951219,0.9711382113821138,0.016532275941189254,184,0.9898832026933829,0.9813265885397358,0.982240119592266,0.9349593495934959,0.9349593495934959,0.9646737220024753,0.024443003335166028,184
0.13416509628295897,0.0024040381478871637,0.010787200927734376,0.0011416227611903106,5,sqrt,2,5,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.9827235772357723,0.9898373983739838,0.9959349593495935,1.0,1.0,0.99369918699187,0.006629880662723631,158,0.9822851532981345,0.9898755306686173,0.9959038228680159,1.0,1.0,0.9936129013669536,0.006769404630659536,158
0.018746042251586915,0.0007425921733487477,0.006402397155761718,0.0004922986213879815,5,sqrt,2,10,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 10}",0.7276422764227642,0.7367886178861789,0.5995934959349594,0.6097560975609756,0.7560975609756098,0.6859756097560975,0.06709164564480571,210,0.7157865121203324,0.7302692573580181,0.5822416455582933,0.580105212816834,0.724390243902439,0.6665585743511834,0.06987198464469208,211
0.0681269645690918,0.0010402884003090137,0.008739137649536132,0.0006417916674375109,5,sqrt,2,10,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 50}",0.9654471544715447,0.9349593495934959,0.9857723577235772,0.975609756097561,1.0,0.9723577235772357,0.021913547921859438,183,0.9589754466106534,0.925329027461589,0.9856644798446109,0.967479674796748,1.0,0.9674897257427203,0.025445066903667556,183
0.13427581787109374,0.0024747914459346447,0.010751962661743164,0.0006759109109972806,5,sqrt,2,10,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",0.9908536585365854,0.9969512195121951,0.9939024390243902,1.0,1.0,0.9963414634146341,0.00355545847246665,146,0.9907908484354125,0.9969392635102822,0.9938759578197833,1.0,1.0,0.9963212139530956,0.0035780759949898943,146
0.01862506866455078,0.0006096961630183838,0.006616544723510742,0.0005460668975440654,5,sqrt,4,2,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}",0.6229674796747967,0.625,0.725609756097561,0.6585365853658537,0.6829268292682927,0.6630081300813009,0.038428074389895664,215,0.5957896751762857,0.6033307946986531,0.6886851727654051,0.6097560975609756,0.6617886178861789,0.6318700716174996,0.03668347942127687,215
0.07013888359069824,0.0009094898683736208,0.008354711532592773,0.00048511427097628257,5,sqrt,4,2,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.9796747967479674,0.9735772357723578,0.9898373983739838,0.975609756097561,0.975609756097561,0.9788617886178862,0.005834430932685908,176,0.9796632160566838,0.9739821082248475,0.9898156020875624,0.967479674796748,0.967479674796748,0.975684055192518,0.00840303133003203,178
0.13228201866149902,0.0010040767071573785,0.010965538024902344,0.0005410755595030888,5,sqrt,4,2,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.9979674796747967,0.9888211382113821,0.9959349593495935,1.0,1.0,0.9965447154471544,0.004145544319994148,142,0.9979639448568399,0.9887414857422974,0.9959548167995792,1.0,1.0,0.9965320494797434,0.004174440487229519,144
0.02007322311401367,0.0008163770692840468,0.006579446792602539,0.0005107477881334091,5,sqrt,4,5,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 10}",0.6849593495934959,0.6626016260162602,0.5955284552845529,0.6585365853658537,0.6341463414634146,0.6471544715447155,0.03043627080867459,216,0.6747731374178704,0.6524757318095973,0.5547040057656566,0.6135084427767354,0.5929152148664344,0.6176753065272589,0.04258413203159251,216
0.06974267959594727,0.0010544859760004196,0.008509159088134766,0.000638734738019915,5,sqrt,4,5,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9908536585365854,0.9878048780487805,0.991869918699187,0.975609756097561,1.0,0.9892276422764226,0.007913789566638942,167,0.9909125102035268,0.9877364771641045,0.9918761079937943,0.967479674796748,1.0,0.9876009540316348,0.010843098553209946,168
0.1335463523864746,0.002096101003042757,0.010784912109375,0.00039548079931358047,5,sqrt,4,5,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.991869918699187,0.9969512195121951,0.9979674796747967,1.0,1.0,0.9973577235772357,0.002987182613150232,134,0.9918344222055782,0.9969392635102822,0.9979639448568399,1.0,1.0,0.9973475261145399,0.003000406657671552,134
0.01893143653869629,0.0011417757013073551,0.006224393844604492,0.0003729897244448088,5,sqrt,4,10,10,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 10}",0.709349593495935,0.676829268292683,0.7327235772357723,0.7804878048780488,0.7073170731707317,0.7213414634146341,0.03449540898142566,209,0.7011330143136105,0.6654473290121131,0.7086261625137406,0.7493224932249322,0.686411149825784,0.7021880297780361,0.027795716536827667,207
0.06969118118286133,0.0013243740162937824,0.008575534820556641,0.0004689399654764113,5,sqrt,4,10,50,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 50}",0.9878048780487805,0.9725609756097561,0.9857723577235772,1.0,1.0,0.9892276422764228,0.01023551082277576,166,0.9877502084214287,0.9732416459182927,0.9858660304445779,1.0,1.0,0.9893715769568597,0.01001018601579708,164
0.13300642967224122,0.0010627670225340153,0.010819816589355468,0.0011723486079425445,5,sqrt,4,10,100,"{'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",1.0,0.9908536585365854,0.9939024390243902,1.0,1.0,0.996951219512195,0.0038564361709370514,136,1.0,0.9908097408590204,0.9938398774143803,1.0,1.0,0.9969299236546801,0.0038802352897152593,138
0.0173797607421875,0.0004461475595085718,0.006779146194458008,0.0003395831702753285,5,log2,1,2,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}",0.7388211382113821,0.7997967479674797,0.7306910569105691,0.7073170731707317,0.6829268292682927,0.7319105691056911,0.039145940444889366,206,0.7251292363323487,0.7934175287214168,0.6968501658508348,0.6785490931832394,0.653890824622532,0.7095673697420743,0.04795155739822151,206
0.0627370834350586,0.0005866596487707409,0.008821201324462891,0.000754960077172653,5,log2,1,2,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.9827235772357723,0.9898373983739838,0.983739837398374,1.0,1.0,0.9912601626016262,0.007539527232110334,162,0.9830832850493274,0.989883202693383,0.9843823118782793,1.0,1.0,0.991469759924198,0.00732955709410495,160
0.13566999435424804,0.01552831553858883,0.011444091796875,0.0007788358383417106,5,log2,1,2,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",1.0,0.9949186991869918,1.0,1.0,1.0,0.9989837398373984,0.0020325203252032687,110,1.0,0.9950125719468844,1.0,1.0,1.0,0.9990025143893769,0.001994971221246233,110
0.020538949966430665,0.0008900435344225589,0.007841873168945312,0.0002825345026021304,5,log2,1,5,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 10}",0.7489837398373984,0.6707317073170732,0.7378048780487805,0.7073170731707317,0.7560975609756098,0.7241869918699188,0.031498163622456124,208,0.7492593958990053,0.65712494942217,0.7056610467934962,0.6593495934959349,0.709349593495935,0.6961489158213083,0.03453265613274682,209
0.06655821800231934,0.006263568952766239,0.008842372894287109,0.0004365828578948577,5,log2,1,5,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9959349593495935,0.991869918699187,0.9969512195121951,1.0,0.975609756097561,0.9920731707317074,0.008632829504713549,160,0.9959278897136797,0.9919518354571666,0.9969273330143863,1.0,0.967479674796748,0.9904573465963962,0.011773331716346567,163
0.11926698684692383,0.0017886786601239786,0.01119856834411621,0.0004003271984989863,5,log2,1,5,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",1.0,1.0,0.9949186991869918,1.0,1.0,0.9989837398373984,0.0020325203252032687,110,1.0,1.0,0.9949257710349318,1.0,1.0,0.9989851542069864,0.0020296915860272603,111
0.017525720596313476,0.0005920188900595968,0.007157325744628906,0.0004237306027443523,5,log2,1,10,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 10}",0.7449186991869918,0.7347560975609756,0.7876016260162602,0.6585365853658537,0.7317073170731707,0.7315040650406504,0.04162153018255406,207,0.7163545446659395,0.7204256210318147,0.7564391101272782,0.6060606060606061,0.6954915003695492,0.6989542764510375,0.050417296420253825,208
0.06339621543884277,0.0024408385894624587,0.008696889877319336,0.0007617713151367969,5,log2,1,10,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 50}",0.9867886178861789,0.9776422764227642,0.9928861788617886,0.975609756097561,1.0,0.9865853658536585,0.009166644133154218,171,0.9864984830751165,0.9776134622363357,0.9930212389401358,0.967479674796748,1.0,0.9849225718096672,0.011428722460534389,171
0.11966733932495117,0.0027302330812736106,0.011086797714233399,0.0009356906385466923,5,log2,1,10,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 10, 'clf__n_estimators': 100}",0.9949186991869918,0.9928861788617886,1.0,1.0,1.0,0.9975609756097562,0.0030555480443847354,132,0.9950125719468844,0.9927210748167674,1.0,1.0,1.0,0.9975467293527304,0.0030907767976457957,133
0.017417478561401366,0.0008371181463461403,0.0073204517364501955,0.00044387242785400266,5,log2,2,2,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 10}",0.8058943089430894,0.766260162601626,0.7530487804878049,0.8292682926829268,0.6585365853658537,0.7626016260162601,0.058741595607635914,204,0.7848856488761856,0.7704817174010703,0.7288717562455805,0.8102981029810298,0.6232645403377112,0.7435603531683156,0.06568607863420432,203
0.06281342506408691,0.0017815254257374544,0.009132766723632812,0.000214962644031639,5,log2,2,2,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 50}",0.991869918699187,0.9898373983739838,0.9939024390243902,1.0,1.0,0.9951219512195122,0.00418521550446626,154,0.9918459907007098,0.9899295115713305,0.9939556991091376,1.0,1.0,0.9951462402762357,0.0041627217256014004,154
0.12071080207824707,0.0025815696454223355,0.011154651641845703,0.000753566205114849,5,log2,2,2,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 2, 'clf__n_estimators': 100}",0.9959349593495935,0.9928861788617886,1.0,1.0,1.0,0.9977642276422763,0.002903019686399518,129,0.9959314245316366,0.9928269035785727,1.0,1.0,1.0,0.997751665622042,0.0029234083271865775,130
0.01720848083496094,0.0007518065511419587,0.007298421859741211,0.0005928716297195637,5,log2,2,5,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 10}",0.7987804878048781,0.774390243902439,0.782520325203252,0.7560975609756098,0.7804878048780488,0.7784552845528454,0.013785223542937545,200,0.7853054318134273,0.7474194054038161,0.7510030916663148,0.7150406504065041,0.7346109175377469,0.7466758993655619,0.023055892673173047,202
0.06355838775634766,0.002969269453853675,0.008878993988037109,0.0001903502878765184,5,log2,2,5,50,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 50}",0.9847560975609756,0.9908536585365854,0.9928861788617886,1.0,0.975609756097561,0.9888211382113822,0.00820594684479121,169,0.9846257724144319,0.990694444309316,0.9929398802232022,1.0,0.967479674796748,0.9871479543487396,0.01099546903085865,169
0.12019762992858887,0.002151556843556752,0.011129426956176757,0.0004052849199836425,5,log2,2,5,100,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 5, 'clf__n_estimators': 100}",0.991869918699187,0.9969512195121951,0.9959349593495935,1.0,1.0,0.996951219512195,0.003014714832152721,136,0.9918522720110922,0.9969392635102822,0.9959225620710142,1.0,1.0,0.9969428195184777,0.0030215001844266067,137
0.017433595657348634,0.0007847986440105973,0.00692291259765625,0.0006435553949260206,5,log2,2,10,10,"{'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 10}",0.8201219512195121,0.858739837398374,0.7540650406504065,0.7073170731707317,0.7317073170731707,0.7743902439024388,0.05646237568331284,202,0.8015618495881168,0.8556869210055023,0.7284621570853348,0.6747967479674797,0.6954915003695492,0.7511998352031967,0.06769303643306766,201
